Comment,Parameter
dn_prn,40.735862871249964
dn_sn,46.57991265636074
dsn_prn,13.380679516461349
g_n_prn,141.79345778963102
n_prn_gn,126.64789866166595
g_sn_gn,158.86621204025624
n_prn_sn,102.71862535391232
prn_sn_ls,130.00236284441206
n_13_sn,6.153087512724217
sn_13_gn,5.026398870030934
prn_n_sn,21.414137047485053
dsn_gn,61.09668760346503
dch_gn,33.57793161678037
RP_GP,
AB,
AC,
AB_1,
D_AB,
AB_2,
D_AB2,
dtr_n,65.7673021516638
d1_2,
